# FSPS SSP (MIST/MILES, solar Z, Kroupa IMF), 10 Gyr -- old population
# lambda[um]   L_lambda[arb, shape only; normalized to unit peak]
  5.472520e-01   8.920223e-01
  5.473420e-01   8.974963e-01
  5.474321e-01   8.816413e-01
  5.475221e-01   8.677343e-01
  5.476121e-01   8.655911e-01
  5.477021e-01   8.334162e-01
  5.477922e-01   7.834104e-01
  5.478822e-01   7.926789e-01
  5.479722e-01   8.604262e-01
  5.480623e-01   9.051334e-01
  5.481523e-01   8.841881e-01
  5.482423e-01   8.374927e-01
  5.483323e-01   8.274759e-01
  5.484224e-01   8.577280e-01
  5.485124e-01   8.989541e-01
  5.486024e-01   9.355682e-01
  5.486924e-01   9.456488e-01
  5.487824e-01   9.150814e-01
  5.488725e-01   8.737831e-01
  5.489625e-01   8.671666e-01
  5.490525e-01   8.863382e-01
  5.491425e-01   8.990465e-01
  5.492325e-01   9.113104e-01
  5.493226e-01   9.217992e-01
  5.494126e-01   9.103327e-01
  5.495026e-01   8.926304e-01
  5.495926e-01   8.982102e-01
  5.496827e-01   9.117549e-01
  5.497727e-01   8.994631e-01
  5.498627e-01   8.774048e-01
  5.499527e-01   8.918472e-01
  5.500428e-01   9.296947e-01
  5.501328e-01   9.350949e-01
  5.502228e-01   9.016553e-01
  5.503129e-01   8.727613e-01
  5.504029e-01   8.716883e-01
  5.504929e-01   8.834810e-01
  5.505829e-01   8.888868e-01
  5.506730e-01   8.719723e-01
  5.507630e-01   8.471707e-01
  5.508530e-01   8.577639e-01
  5.509430e-01   8.957947e-01
  5.510330e-01   9.137048e-01
  5.511231e-01   9.050970e-01
  5.512131e-01   8.846229e-01
  5.513031e-01   8.530100e-01
  5.513931e-01   8.269819e-01
  5.514831e-01   8.269439e-01
  5.515732e-01   8.433671e-01
  5.516632e-01   8.628763e-01
  5.517532e-01   8.791994e-01
  5.518433e-01   8.976743e-01
  5.519333e-01   9.264961e-01
  5.520233e-01   9.469970e-01
  5.521133e-01   9.450857e-01
  5.522033e-01   9.356235e-01
  5.522934e-01   9.320548e-01
  5.523834e-01   9.325386e-01
  5.524734e-01   9.335334e-01
  5.525635e-01   9.307874e-01
  5.526535e-01   9.204828e-01
  5.527435e-01   9.022003e-01
  5.528335e-01   8.689045e-01
  5.529236e-01   8.303025e-01
  5.530136e-01   8.299745e-01
  5.531036e-01   8.764940e-01
  5.531936e-01   9.185713e-01
  5.532836e-01   9.260459e-01
  5.533737e-01   9.165856e-01
  5.534637e-01   9.111572e-01
  5.535537e-01   9.039735e-01
  5.536437e-01   8.924980e-01
  5.537337e-01   8.956868e-01
  5.538238e-01   9.068795e-01
  5.539138e-01   9.078788e-01
  5.540038e-01   9.118304e-01
  5.540938e-01   9.303893e-01
  5.541839e-01   9.499973e-01
  5.542739e-01   9.536461e-01
  5.543639e-01   9.362710e-01
  5.544539e-01   9.149084e-01
  5.545440e-01   9.127492e-01
  5.546340e-01   9.203692e-01
  5.547240e-01   9.174094e-01
  5.548141e-01   9.181250e-01
  5.549041e-01   9.393661e-01
  5.549941e-01   9.617304e-01
  5.550841e-01   9.677172e-01
  5.551742e-01   9.664359e-01
  5.552642e-01   9.634175e-01
  5.553542e-01   9.527099e-01
  5.554442e-01   9.321365e-01
  5.555342e-01   9.140140e-01
  5.556243e-01   9.127850e-01
  5.557143e-01   9.251545e-01
  5.558043e-01   9.303034e-01
  5.558943e-01   9.247170e-01
  5.559843e-01   9.249387e-01
  5.560744e-01   9.306685e-01
  5.561644e-01   9.297703e-01
  5.562544e-01   9.203753e-01
  5.563444e-01   9.043002e-01
  5.564345e-01   8.930929e-01
  5.565245e-01   8.973596e-01
  5.566145e-01   8.990863e-01
  5.567045e-01   8.856953e-01
  5.567946e-01   8.784004e-01
  5.568846e-01   8.864379e-01
  5.569747e-01   8.896004e-01
  5.570647e-01   8.816002e-01
  5.571547e-01   8.909694e-01
  5.572447e-01   9.108328e-01
  5.573347e-01   8.942852e-01
  5.574248e-01   8.653047e-01
  5.575148e-01   8.819248e-01
  5.576048e-01   9.161322e-01
  5.576948e-01   9.189525e-01
  5.577848e-01   9.140102e-01
  5.578749e-01   9.226605e-01
  5.579649e-01   9.240643e-01
  5.580549e-01   9.226120e-01
  5.581449e-01   9.302636e-01
  5.582349e-01   9.273304e-01
  5.583250e-01   9.129381e-01
  5.584150e-01   9.105159e-01
  5.585050e-01   9.127249e-01
  5.585950e-01   8.993528e-01
  5.586851e-01   8.668352e-01
  5.587751e-01   8.205435e-01
  5.588651e-01   7.845731e-01
  5.589552e-01   7.781719e-01
  5.590452e-01   7.934455e-01
  5.591352e-01   8.226544e-01
  5.592253e-01   8.540365e-01
  5.593153e-01   8.680029e-01
  5.594053e-01   8.645876e-01
  5.594953e-01   8.545708e-01
  5.595853e-01   8.560438e-01
  5.596754e-01   8.918725e-01
  5.597654e-01   9.298674e-01
  5.598554e-01   9.184883e-01
  5.599454e-01   8.749457e-01
  5.600354e-01   8.539365e-01
  5.601255e-01   8.554721e-01
  5.602155e-01   8.454005e-01
  5.603055e-01   8.268993e-01
  5.603955e-01   8.221793e-01
  5.604855e-01   8.484495e-01
  5.605756e-01   8.985508e-01
  5.606656e-01   9.395935e-01
  5.607556e-01   9.577801e-01
  5.608456e-01   9.595013e-01
  5.609357e-01   9.543428e-01
  5.610257e-01   9.495129e-01
  5.611157e-01   9.476606e-01
  5.612058e-01   9.514559e-01
  5.612958e-01   9.609675e-01
  5.613858e-01   9.666577e-01
  5.614758e-01   9.451744e-01
  5.615659e-01   8.765771e-01
  5.616559e-01   8.006296e-01
  5.617459e-01   7.933826e-01
  5.618359e-01   8.488234e-01
  5.619260e-01   8.909648e-01
  5.620160e-01   8.930454e-01
  5.621060e-01   8.847428e-01
  5.621960e-01   8.942888e-01
  5.622860e-01   9.179964e-01
  5.623761e-01   9.263333e-01
  5.624661e-01   8.944474e-01
  5.625561e-01   8.417053e-01
  5.626461e-01   8.233420e-01
  5.627361e-01   8.531992e-01
  5.628262e-01   8.871827e-01
  5.629162e-01   9.018697e-01
  5.630062e-01   9.162344e-01
  5.630962e-01   9.359221e-01
  5.631863e-01   9.471845e-01
  5.632763e-01   9.476480e-01
  5.633663e-01   9.419524e-01
  5.634564e-01   9.311090e-01
  5.635464e-01   9.177136e-01
  5.636364e-01   9.059352e-01
  5.637264e-01   8.929147e-01
  5.638165e-01   8.787275e-01
  5.639065e-01   8.754298e-01
  5.639965e-01   8.892604e-01
  5.640865e-01   9.028303e-01
  5.641766e-01   8.945076e-01
  5.642666e-01   8.765627e-01
  5.643566e-01   8.764821e-01
  5.644466e-01   8.881849e-01
  5.645366e-01   8.946055e-01
  5.646267e-01   9.006602e-01
  5.647167e-01   9.089399e-01
  5.648067e-01   9.168908e-01
  5.648967e-01   9.208713e-01
  5.649867e-01   9.141861e-01
  5.650768e-01   9.025968e-01
  5.651668e-01   9.031333e-01
  5.652568e-01   9.201696e-01
  5.653468e-01   9.379060e-01
  5.654369e-01   9.372827e-01
  5.655269e-01   9.133049e-01
  5.656170e-01   8.897938e-01
  5.657070e-01   8.955838e-01
  5.657970e-01   9.027299e-01
  5.658870e-01   8.627911e-01
  5.659770e-01   8.105878e-01
  5.660671e-01   8.192421e-01
  5.661571e-01   8.688658e-01
  5.662471e-01   8.858362e-01
  5.663371e-01   8.664596e-01
  5.664272e-01   8.607791e-01
  5.665172e-01   8.858313e-01
  5.666072e-01   9.155229e-01
  5.666972e-01   9.263259e-01
  5.667872e-01   9.133473e-01
  5.668773e-01   8.936741e-01
  5.669673e-01   8.892629e-01
  5.670573e-01   8.977317e-01
  5.671473e-01   9.034754e-01
  5.672373e-01   9.075284e-01
  5.673274e-01   9.241325e-01
  5.674174e-01   9.491641e-01
  5.675074e-01   9.601145e-01
  5.675975e-01   9.494529e-01
  5.676875e-01   9.392666e-01
  5.677775e-01   9.482713e-01
  5.678675e-01   9.577239e-01
  5.679576e-01   9.480263e-01
  5.680476e-01   9.333546e-01
  5.681376e-01   9.310673e-01
  5.682276e-01   9.277343e-01
  5.683177e-01   9.038322e-01
  5.684077e-01   8.806295e-01
  5.684977e-01   8.882888e-01
  5.685877e-01   9.116774e-01
  5.686778e-01   9.185447e-01
  5.687678e-01   9.002141e-01
  5.688578e-01   8.785840e-01
  5.689478e-01   8.744700e-01
  5.690378e-01   8.905064e-01
  5.691279e-01   9.152927e-01
  5.692179e-01   9.329819e-01
  5.693079e-01   9.460572e-01
  5.693979e-01   9.555685e-01
  5.694879e-01   9.517584e-01
  5.695780e-01   9.406833e-01
  5.696680e-01   9.382551e-01
  5.697580e-01   9.442501e-01
  5.698481e-01   9.381422e-01
  5.699381e-01   9.131736e-01
  5.700281e-01   8.972271e-01
  5.701181e-01   8.953736e-01
  5.702082e-01   8.830629e-01
  5.702982e-01   8.666113e-01
  5.703882e-01   8.705090e-01
  5.704783e-01   8.938923e-01
  5.705683e-01   9.115190e-01
  5.706583e-01   9.028692e-01
  5.707483e-01   8.767771e-01
  5.708383e-01   8.559566e-01
  5.709284e-01   8.383551e-01
  5.710184e-01   8.210449e-01
  5.711084e-01   8.228079e-01
  5.711984e-01   8.348352e-01
  5.712884e-01   8.359430e-01
  5.713785e-01   8.520734e-01
  5.714685e-01   8.925966e-01
  5.715585e-01   9.207410e-01
  5.716485e-01   9.285558e-01
  5.717386e-01   9.342924e-01
  5.718286e-01   9.367047e-01
  5.719186e-01   9.347799e-01
  5.720086e-01   9.409105e-01
  5.720987e-01   9.512222e-01
  5.721887e-01   9.567490e-01
  5.722787e-01   9.649499e-01
  5.723687e-01   9.757562e-01
  5.724588e-01   9.785622e-01
  5.725488e-01   9.743704e-01
  5.726388e-01   9.684504e-01
  5.727289e-01   9.521261e-01
  5.728189e-01   9.262381e-01
  5.729089e-01   9.203082e-01
  5.729989e-01   9.447523e-01
  5.730889e-01   9.636442e-01
  5.731790e-01   9.487266e-01
  5.732690e-01   9.201194e-01
  5.733590e-01   9.188857e-01
  5.734490e-01   9.444462e-01
  5.735390e-01   9.650888e-01
  5.736291e-01   9.705384e-01
  5.737191e-01   9.652134e-01
  5.738091e-01   9.550913e-01
  5.738991e-01   9.492361e-01
  5.739891e-01   9.485048e-01
  5.740792e-01   9.495254e-01
  5.741692e-01   9.522528e-01
  5.742592e-01   9.521058e-01
  5.743493e-01   9.445153e-01
  5.744393e-01   9.376669e-01
  5.745293e-01   9.467566e-01
  5.746194e-01   9.682891e-01
  5.747094e-01   9.802483e-01
  5.747994e-01   9.654392e-01
  5.748894e-01   9.315453e-01
  5.749795e-01   9.151966e-01
  5.750695e-01   9.352707e-01
  5.751595e-01   9.635990e-01
  5.752495e-01   9.660932e-01
  5.753395e-01   9.373920e-01
  5.754296e-01   8.971375e-01
  5.755196e-01   8.735392e-01
  5.756096e-01   8.877699e-01
  5.756996e-01   9.296972e-01
  5.757896e-01   9.641631e-01
  5.758797e-01   9.772822e-01
  5.759697e-01   9.742781e-01
  5.760597e-01   9.567718e-01
  5.761497e-01   9.303963e-01
  5.762398e-01   9.036512e-01
  5.763298e-01   8.810545e-01
  5.764198e-01   8.769065e-01
  5.765098e-01   9.085775e-01
  5.765999e-01   9.535375e-01
  5.766899e-01   9.757830e-01
  5.767799e-01   9.783810e-01
  5.768699e-01   9.786301e-01
  5.769600e-01   9.773809e-01
  5.770500e-01   9.728636e-01
  5.771400e-01   9.682106e-01
  5.772301e-01   9.603996e-01
  5.773201e-01   9.483264e-01
  5.774101e-01   9.427108e-01
  5.775001e-01   9.419570e-01
  5.775901e-01   9.373992e-01
  5.776802e-01   9.397221e-01
  5.777702e-01   9.520214e-01
  5.778602e-01   9.618318e-01
  5.779502e-01   9.618981e-01
  5.780402e-01   9.482638e-01
  5.781303e-01   9.119668e-01
  5.782203e-01   8.640710e-01
  5.783103e-01   8.407845e-01
  5.784003e-01   8.523084e-01
  5.784904e-01   8.663186e-01
  5.785804e-01   8.556673e-01
  5.786704e-01   8.420508e-01
  5.787604e-01   8.620680e-01
  5.788505e-01   9.014039e-01
  5.789405e-01   9.269037e-01
  5.790305e-01   9.383797e-01
  5.791206e-01   9.321837e-01
  5.792106e-01   9.107241e-01
  5.793006e-01   9.073812e-01
  5.793906e-01   9.284239e-01
  5.794807e-01   9.490256e-01
  5.795707e-01   9.645085e-01
  5.796607e-01   9.746813e-01
  5.797507e-01   9.653726e-01
  5.798407e-01   9.354384e-01
  5.799308e-01   9.143250e-01
  5.800208e-01   9.311020e-01
  5.801108e-01   9.681592e-01
  5.802008e-01   9.903833e-01
  5.802908e-01   9.960544e-01
  5.803809e-01   9.921708e-01
  5.804709e-01   9.711058e-01
  5.805609e-01   9.413582e-01
  5.806509e-01   9.280622e-01
  5.807410e-01   9.329123e-01
  5.808310e-01   9.421111e-01
  5.809210e-01   9.489468e-01
  5.810110e-01   9.520228e-01
  5.811011e-01   9.562026e-01
  5.811911e-01   9.646888e-01
  5.812811e-01   9.703619e-01
  5.813712e-01   9.698909e-01
  5.814612e-01   9.659500e-01
  5.815512e-01   9.554658e-01
  5.816412e-01   9.350668e-01
  5.817313e-01   9.158399e-01
  5.818213e-01   9.187384e-01
  5.819113e-01   9.471560e-01
  5.820013e-01   9.758042e-01
  5.820913e-01   9.873792e-01
  5.821814e-01   9.879922e-01
  5.822714e-01   9.837267e-01
  5.823614e-01   9.753661e-01
  5.824514e-01   9.679094e-01
  5.825414e-01   9.680812e-01
  5.826315e-01   9.745929e-01
  5.827215e-01   9.779697e-01
  5.828115e-01   9.750629e-01
  5.829015e-01   9.720566e-01
  5.829916e-01   9.755240e-01
  5.830816e-01   9.823023e-01
  5.831716e-01   9.820946e-01
  5.832617e-01   9.758641e-01
  5.833517e-01   9.725515e-01
  5.834417e-01   9.701010e-01
  5.835318e-01   9.601190e-01
  5.836218e-01   9.507136e-01
  5.837118e-01   9.569286e-01
  5.838018e-01   9.672845e-01
  5.838918e-01   9.612514e-01
  5.839819e-01   9.501799e-01
  5.840719e-01   9.553505e-01
  5.841619e-01   9.725502e-01
  5.842519e-01   9.858705e-01
  5.843419e-01   9.904263e-01
  5.844320e-01   9.894224e-01
  5.845220e-01   9.836854e-01
  5.846120e-01   9.744469e-01
  5.847020e-01   9.625844e-01
  5.847921e-01   9.478386e-01
  5.848821e-01   9.372747e-01
  5.849721e-01   9.381166e-01
  5.850621e-01   9.463107e-01
  5.851521e-01   9.522574e-01
  5.852422e-01   9.479549e-01
  5.853322e-01   9.308200e-01
  5.854222e-01   9.101004e-01
  5.855123e-01   9.059438e-01
  5.856023e-01   9.191837e-01
  5.856923e-01   9.226767e-01
  5.857824e-01   8.973691e-01
  5.858724e-01   8.618603e-01
  5.859624e-01   8.558120e-01
  5.860524e-01   8.829658e-01
  5.861424e-01   9.139970e-01
  5.862325e-01   9.307256e-01
  5.863225e-01   9.261926e-01
  5.864125e-01   9.165401e-01
  5.865025e-01   9.232090e-01
  5.865925e-01   9.364237e-01
  5.866826e-01   9.334436e-01
  5.867726e-01   9.150206e-01
  5.868626e-01   9.085194e-01
  5.869526e-01   9.252791e-01
  5.870426e-01   9.469824e-01
  5.871327e-01   9.589825e-01
  5.872227e-01   9.603943e-01
  5.873127e-01   9.532044e-01
  5.874027e-01   9.416494e-01
  5.874928e-01   9.374988e-01
  5.875828e-01   9.456671e-01
  5.876729e-01   9.510128e-01
  5.877629e-01   9.445508e-01
  5.878529e-01   9.349130e-01
  5.879429e-01   9.271464e-01
  5.880329e-01   9.156562e-01
  5.881230e-01   8.995397e-01
  5.882130e-01   8.954581e-01
  5.883030e-01   9.088052e-01
  5.883930e-01   9.169569e-01
  5.884831e-01   9.063514e-01
  5.885731e-01   8.951518e-01
  5.886631e-01   8.989516e-01
  5.887531e-01   9.036050e-01
  5.888431e-01   8.849953e-01
  5.889332e-01   8.194299e-01
  5.890232e-01   6.967096e-01
  5.891132e-01   5.786743e-01
  5.892032e-01   5.716774e-01
  5.892932e-01   6.689609e-01
  5.893833e-01   7.615658e-01
  5.894733e-01   8.003552e-01
  5.895633e-01   7.815503e-01
  5.896534e-01   6.997527e-01
  5.897434e-01   6.325929e-01
  5.898334e-01   6.743285e-01
  5.899234e-01   7.754949e-01
  5.900135e-01   8.381531e-01
  5.901035e-01   8.632395e-01
  5.901935e-01   8.862147e-01
  5.902835e-01   9.040067e-01
  5.903736e-01   9.091804e-01
  5.904636e-01   9.120260e-01
  5.905536e-01   9.142276e-01
  5.906436e-01   9.078018e-01
  5.907337e-01   9.007298e-01
  5.908237e-01   9.062332e-01
  5.909137e-01   9.197400e-01
  5.910037e-01   9.272120e-01
  5.910937e-01   9.254882e-01
  5.911838e-01   9.272781e-01
  5.912738e-01   9.360236e-01
  5.913638e-01   9.352975e-01
  5.914538e-01   9.135663e-01
  5.915438e-01   8.849435e-01
  5.916339e-01   8.727968e-01
  5.917239e-01   8.774679e-01
  5.918139e-01   8.916325e-01
  5.919040e-01   9.090373e-01
  5.919940e-01   9.188384e-01
  5.920840e-01   9.263091e-01
  5.921741e-01   9.328382e-01
  5.922641e-01   9.280128e-01
  5.923541e-01   9.178727e-01
  5.924441e-01   9.173878e-01
  5.925342e-01   9.248000e-01
  5.926242e-01   9.318950e-01
  5.927142e-01   9.386032e-01
  5.928042e-01   9.400726e-01
  5.928942e-01   9.312518e-01
  5.929843e-01   9.158931e-01
  5.930743e-01   8.979912e-01
  5.931643e-01   8.912504e-01
  5.932543e-01   9.096019e-01
  5.933443e-01   9.343747e-01
  5.934344e-01   9.378747e-01
  5.935244e-01   9.174355e-01
  5.936144e-01   8.983032e-01
  5.937044e-01   9.059449e-01
  5.937945e-01   9.263032e-01
  5.938845e-01   9.358989e-01
  5.939745e-01   9.410840e-01
  5.940645e-01   9.451172e-01
  5.941546e-01   9.325554e-01
  5.942446e-01   9.092020e-01
  5.943346e-01   9.001228e-01
  5.944246e-01   9.090385e-01
  5.945147e-01   9.226092e-01
  5.946047e-01   9.358080e-01
  5.946947e-01   9.465192e-01
  5.947848e-01   9.482642e-01
  5.948748e-01   9.343014e-01
  5.949648e-01   9.078504e-01
  5.950548e-01   8.927254e-01
  5.951448e-01   9.067772e-01
  5.952349e-01   9.273721e-01
  5.953249e-01   9.211316e-01
  5.954149e-01   8.983056e-01
  5.955049e-01   8.977214e-01
  5.955949e-01   9.191587e-01
  5.956850e-01   9.264361e-01
  5.957750e-01   9.112113e-01
  5.958650e-01   8.980471e-01
  5.959550e-01   9.018913e-01
  5.960451e-01   9.164032e-01
  5.961351e-01   9.332576e-01
  5.962251e-01   9.457459e-01
  5.963152e-01   9.505401e-01
  5.964052e-01   9.490927e-01
  5.964952e-01   9.458347e-01
  5.965852e-01   9.397898e-01
  5.966753e-01   9.278375e-01
  5.967653e-01   9.229622e-01
  5.968553e-01   9.337325e-01
  5.969453e-01   9.455181e-01
  5.970354e-01   9.503185e-01
  5.971254e-01   9.542395e-01
  5.972154e-01   9.587219e-01
  5.973054e-01   9.599481e-01
  5.973954e-01   9.586310e-01
  5.974855e-01   9.555803e-01
  5.975755e-01   9.456629e-01
  5.976655e-01   9.265379e-01
  5.977555e-01   9.075380e-01
  5.978455e-01   8.988183e-01
  5.979356e-01   9.003905e-01
  5.980256e-01   9.108072e-01
  5.981156e-01   9.293988e-01
  5.982056e-01   9.441951e-01
  5.982957e-01   9.444523e-01
  5.983857e-01   9.284134e-01
  5.984757e-01   8.977362e-01
  5.985658e-01   8.730040e-01
  5.986558e-01   8.799801e-01
  5.987458e-01   9.053462e-01
  5.988359e-01   9.186997e-01
  5.989259e-01   9.225582e-01
  5.990159e-01   9.316921e-01
  5.991059e-01   9.410931e-01
  5.991959e-01   9.377383e-01
  5.992860e-01   9.258780e-01
  5.993760e-01   9.276195e-01
  5.994660e-01   9.460747e-01
  5.995560e-01   9.597893e-01
  5.996460e-01   9.570822e-01
  5.997361e-01   9.411144e-01
  5.998261e-01   9.186488e-01
  5.999161e-01   9.026880e-01
  6.000061e-01   9.037586e-01
  6.000961e-01   9.169703e-01
  6.001862e-01   9.308690e-01
  6.002762e-01   9.323912e-01
  6.003662e-01   9.163899e-01
  6.004563e-01   9.052694e-01
  6.005463e-01   9.160882e-01
  6.006363e-01   9.279357e-01
  6.007263e-01   9.225609e-01
  6.008164e-01   9.029112e-01
  6.009064e-01   8.769458e-01
  6.009964e-01   8.704684e-01
  6.010864e-01   9.008620e-01
  6.011765e-01   9.374956e-01
  6.012665e-01   9.444149e-01
  6.013565e-01   9.224760e-01
  6.014465e-01   8.975667e-01
  6.015366e-01   8.960305e-01
  6.016266e-01   9.111243e-01
  6.017166e-01   9.120136e-01
  6.018066e-01   8.996460e-01
  6.018966e-01   9.009837e-01
  6.019867e-01   9.108166e-01
  6.020767e-01   9.041778e-01
  6.021667e-01   8.890637e-01
  6.022567e-01   8.866954e-01
  6.023467e-01   8.966499e-01
  6.024368e-01   9.062882e-01
  6.025268e-01   9.094013e-01
  6.026168e-01   9.179001e-01
  6.027069e-01   9.316358e-01
  6.027969e-01   9.333493e-01
  6.028869e-01   9.319680e-01
  6.029770e-01   9.420685e-01
  6.030670e-01   9.525563e-01
  6.031570e-01   9.522202e-01
  6.032470e-01   9.486949e-01
  6.033371e-01   9.529149e-01
  6.034271e-01   9.610792e-01
  6.035171e-01   9.641970e-01
  6.036071e-01   9.621257e-01
  6.036971e-01   9.598300e-01
  6.037872e-01   9.596382e-01
  6.038772e-01   9.616014e-01
  6.039672e-01   9.614388e-01
  6.040572e-01   9.537510e-01
  6.041472e-01   9.457864e-01
  6.042373e-01   9.445163e-01
  6.043273e-01   9.445100e-01
  6.044173e-01   9.500648e-01
  6.045073e-01   9.629583e-01
  6.045974e-01   9.706499e-01
  6.046874e-01   9.714634e-01
  6.047774e-01   9.722340e-01
  6.048674e-01   9.726243e-01
  6.049575e-01   9.692239e-01
  6.050475e-01   9.668804e-01
  6.051375e-01   9.709544e-01
  6.052275e-01   9.750373e-01
  6.053176e-01   9.710027e-01
  6.054076e-01   9.594941e-01
  6.054976e-01   9.479689e-01
  6.055877e-01   9.424219e-01
  6.056777e-01   9.360718e-01
  6.057677e-01   9.270958e-01
  6.058577e-01   9.263517e-01
  6.059477e-01   9.362528e-01
  6.060378e-01   9.512567e-01
  6.061278e-01   9.630043e-01
  6.062178e-01   9.654826e-01
  6.063078e-01   9.585290e-01
  6.063978e-01   9.452238e-01
  6.064879e-01   9.311522e-01
  6.065779e-01   9.112254e-01
  6.066679e-01   8.922744e-01
  6.067579e-01   9.052521e-01
  6.068480e-01   9.452076e-01
  6.069380e-01   9.744909e-01
  6.070280e-01   9.825063e-01
  6.071181e-01   9.820864e-01
  6.072081e-01   9.815794e-01
  6.072981e-01   9.820589e-01
  6.073881e-01   9.825440e-01
  6.074782e-01   9.829553e-01
  6.075682e-01   9.830807e-01
  6.076582e-01   9.801106e-01
  6.077482e-01   9.727708e-01
  6.078383e-01   9.601822e-01
  6.079283e-01   9.389730e-01
  6.080183e-01   9.216501e-01
  6.081083e-01   9.259694e-01
  6.081983e-01   9.346098e-01
  6.082884e-01   9.247056e-01
  6.083784e-01   9.136982e-01
  6.084684e-01   9.219015e-01
  6.085584e-01   9.335947e-01
  6.086484e-01   9.305601e-01
  6.087385e-01   9.253084e-01
  6.088285e-01   9.317280e-01
  6.089185e-01   9.436039e-01
  6.090085e-01   9.438924e-01
  6.090986e-01   9.249523e-01
  6.091886e-01   9.074412e-01
  6.092786e-01   9.089738e-01
  6.093686e-01   9.157761e-01
  6.094587e-01   9.183815e-01
  6.095487e-01   9.299282e-01
  6.096387e-01   9.504246e-01
  6.097288e-01   9.565229e-01
  6.098188e-01   9.442665e-01
  6.099088e-01   9.369152e-01
  6.099988e-01   9.459921e-01
  6.100889e-01   9.616376e-01
  6.101789e-01   9.643412e-01
  6.102689e-01   9.303259e-01
  6.103589e-01   8.639156e-01
  6.104489e-01   8.290917e-01
  6.105390e-01   8.674671e-01
  6.106290e-01   9.257540e-01
  6.107190e-01   9.512987e-01
  6.108090e-01   9.478794e-01
  6.108990e-01   9.354710e-01
  6.109891e-01   9.355860e-01
  6.110791e-01   9.505002e-01
  6.111691e-01   9.542996e-01
  6.112592e-01   9.399618e-01
  6.113492e-01   9.347759e-01
  6.114392e-01   9.504050e-01
  6.115292e-01   9.682227e-01
  6.116193e-01   9.704694e-01
  6.117093e-01   9.529843e-01
  6.117993e-01   9.362232e-01
  6.118893e-01   9.412795e-01
  6.119794e-01   9.492388e-01
  6.120694e-01   9.365614e-01
  6.121594e-01   9.113927e-01
  6.122494e-01   8.793482e-01
  6.123395e-01   8.470807e-01
  6.124295e-01   8.549056e-01
  6.125195e-01   9.061788e-01
  6.126095e-01   9.425423e-01
  6.126995e-01   9.424999e-01
  6.127896e-01   9.304249e-01
  6.128796e-01   9.188055e-01
  6.129696e-01   9.111011e-01
  6.130596e-01   9.177969e-01
  6.131496e-01   9.369591e-01
  6.132397e-01   9.519798e-01
  6.133297e-01   9.568146e-01
  6.134197e-01   9.588266e-01
  6.135097e-01   9.536870e-01
  6.135998e-01   9.283674e-01
  6.136898e-01   8.790282e-01
  6.137798e-01   8.141111e-01
  6.138699e-01   7.771946e-01
  6.139599e-01   8.147002e-01
  6.140499e-01   8.954562e-01
  6.141399e-01   9.444041e-01
  6.142300e-01   9.351383e-01
  6.143200e-01   9.070726e-01
  6.144100e-01   9.098452e-01
  6.145000e-01   9.398833e-01
  6.145901e-01   9.601548e-01
  6.146801e-01   9.608233e-01
  6.147701e-01   9.558947e-01
  6.148601e-01   9.484200e-01
  6.149501e-01   9.334395e-01
  6.150402e-01   9.164386e-01
  6.151302e-01   9.068906e-01
  6.152202e-01   9.107947e-01
  6.153102e-01   9.251372e-01
  6.154002e-01   9.387591e-01
  6.154903e-01   9.367534e-01
  6.155803e-01   9.175092e-01
  6.156703e-01   9.056267e-01
  6.157604e-01   9.118689e-01
  6.158504e-01   9.177977e-01
  6.159404e-01   9.160605e-01
  6.160304e-01   9.127970e-01
  6.161205e-01   8.933843e-01
  6.162105e-01   8.374911e-01
  6.163005e-01   7.672952e-01
  6.163905e-01   7.367368e-01
  6.164806e-01   7.640946e-01
  6.165706e-01   8.177835e-01
  6.166606e-01   8.575399e-01
  6.167506e-01   8.736736e-01
  6.168407e-01   8.858552e-01
  6.169307e-01   8.849389e-01
  6.170207e-01   8.451803e-01
  6.171107e-01   8.005559e-01
  6.172007e-01   8.105632e-01
  6.172908e-01   8.628255e-01
  6.173808e-01   8.956191e-01
  6.174708e-01   8.946334e-01
  6.175608e-01   8.915691e-01
  6.176508e-01   8.945034e-01
  6.177409e-01   8.908733e-01
  6.178309e-01   8.858261e-01
  6.179209e-01   8.948720e-01
  6.180110e-01   9.100936e-01
  6.181010e-01   9.097809e-01
  6.181910e-01   9.041681e-01
  6.182810e-01   9.127013e-01
  6.183711e-01   9.238152e-01
  6.184611e-01   9.236580e-01
  6.185511e-01   9.203296e-01
  6.186411e-01   9.159249e-01
  6.187312e-01   8.998409e-01
  6.188212e-01   8.792725e-01
  6.189112e-01   8.697370e-01
  6.190012e-01   8.710916e-01
  6.190913e-01   8.714082e-01
  6.191813e-01   8.490418e-01
  6.192713e-01   8.121074e-01
  6.193613e-01   8.136776e-01
  6.194513e-01   8.595187e-01
  6.195414e-01   8.966856e-01
  6.196314e-01   9.082436e-01
  6.197214e-01   9.141428e-01
  6.198114e-01   9.232797e-01
  6.199015e-01   9.241985e-01
  6.199915e-01   9.034363e-01
  6.200815e-01   8.708733e-01
  6.201716e-01   8.590308e-01
  6.202616e-01   8.799777e-01
  6.203516e-01   9.097899e-01
  6.204416e-01   9.245555e-01
  6.205316e-01   9.225527e-01
  6.206217e-01   9.168447e-01
  6.207117e-01   9.179938e-01
  6.208017e-01   9.226507e-01
  6.208918e-01   9.243255e-01
